2.1	402452.0254	4539543.3553	4.3784
2.10	402414.5960	4539494.7864	4.5849
2.10.1	402407.6096	4539489.5837	5.1732
2.13	402418.3174	4539489.4340	4.5910
2.15	402417.2437	4539494.5361	5.1578
2.16	402422.1385	4539488.9810	5.1669
2.7	402414.1314	4539486.2763	4.6188
2.8	402408.8555	4539490.2638	4.6462
S2_CLI.1	402411.7769	4539484.9475	5.0632
S2_CLI.2	402407.3539	4539489.7926	5.2400
S2.1	402400.2920	4539484.5817	-14.8602
S2.1	402400.2920	4539484.5817	-14.8602
S2.10	402414.9926	4539493.7165	-13.4209
S2.100	402415.1784	4539493.5468	-9.9848
S2.101	402410.3965	4539491.3797	-10.1491
S2.11	402410.0974	4539490.9731	-13.6194
S2.12	402411.9451	4539487.3279	-13.4713
S2.13	402417.3271	4539489.8707	-13.6834
S2.2	402400.8366	4539483.4495	-14.8212
S2.20	402416.1343	4539487.2406	4.6496
S2.21	402412.4383	4539486.2595	4.6324
S2.22	402409.2761	4539491.1227	4.6575
S2.25	402423.6973	4539488.3785	6.1682
S2.3	402426.4026	4539498.1881	-14.8206
S2.4	402427.2302	4539496.5229	-14.7828
S2.P1	402417.6703	4539490.8080	-9.4354
S2.P2	402409.8532	4539489.9419	-7.0631
S2.P3	402416.5276	4539493.2164	-7.9218
S2.P4	402416.2431	4539493.5195	-3.9539
S2.P5	402417.5209	4539490.0004	-2.8153
S2.P6	402412.6682	4539487.1845	-2.8083
S2.P7	402409.8422	4539489.5951	-2.8837
S29.11	402431.3401	4539424.3834	-14.5310
S29.9	402388.3427	4539520.4460	-14.8105
S2P10	402409.9335	4539490.1246	1.7084
S2P11	402418.5165	4539492.2180	4.6435
S2P8	402417.6971	4539490.8622	0.0027
S2P9	402416.3936	4539493.3245	1.5616
