T20	400058.0830	4546032.6870	3.6390
T16	400008.9730	4546060.1910	3.3260
K3	400924.9685	4541206.0693	-2.4875
K1	400930.6926	4541162.0966	-2.2321
S27.9	400838.0955	4541521.9939	-1.5906
S27.7	400879.6578	4541458.9417	-1.9913
S27.5	400905.6049	4541384.8299	-2.0637
S27.3	400916.2923	4541280.1454	-2.1749
S27.17	400623.1628	4541835.7510	0.1715
S27.15	400650.8611	4541758.0374	-0.3385
S27.13	400703.0528	4541671.4925	-0.5959
S27.11	400755.6220	4541610.0117	-1.0405
S27.1	400936.4861	4541121.0959	-2.3218
S25.21	400569.4344	4542001.6127	-0.2242
S25.19	400552.2514	4542067.0127	0.5690
K9	400909.4447	4541330.8351	-1.9221
K7	400922.7916	4541270.7362	-1.8541
K5	400928.9629	4541218.6777	-3.2489
K47	400588.5709	4541940.7371	-0.1574
K45	400594.4910	4541938.9632	-0.9016
K43	400605.0466	4541890.3036	-0.1966
K41	400610.5052	4541889.7731	-0.8845
K37	400612.3514	4541868.5086	-0.0063
K35	400638.1815	4541790.2820	-0.2730
K33	400644.2384	4541789.1129	0.1401
K31	400675.7636	4541709.5136	-0.7164
K29	400682.0991	4541709.2919	-0.3191
K27	400729.0975	4541640.0047	-0.7866
K25	400735.9222	4541640.2702	-0.6420
K23	400802.1437	4541556.4611	-1.5004
K21	400805.9141	4541560.1372	-0.9637
K19	400858.9610	4541485.1255	-1.7720
K17	400862.6876	4541489.1254	-1.2266
K15	400886.3320	4541431.9310	-1.9328
K13	400894.4027	4541425.5191	-1.4401
K11	400914.9996	4541330.0876	-1.7135
