16	399186.7413	4546557.0003	57.3845
17	399183.7837	4546553.6019	57.4851
CLI1	399187.1546	4546556.8776	20.4013
CLI2	399184.0367	4546553.0156	20.3404
S4_CLI.1	399191.3139	4546550.7499	33.5902
S4_CLI.10	399186.4176	4546556.8810	46.2311
S4_CLI.11	399183.8191	4546553.5595	46.2692
S4_CLI.12	399186.2799	4546556.9507	50.0855
S4_CLI.13	399183.7910	4546553.5583	50.0561
S4_CLI.14	399183.7872	4546553.5933	53.7536
S4_CLI.15	399186.2377	4546556.9959	53.7693
S4_CLI.2	399183.9400	4546553.4252	35.6819
S4_CLI.3	399186.4558	4546556.8441	35.3112
S4_CLI.4	399191.6954	4546552.0518	37.0044
S4_CLI.5	399183.8479	4546553.6039	39.0574
S4_CLI.6	399186.8234	4546556.8749	39.0989
S4_CLI.7	399191.8297	4546552.3850	40.9766
S4_CLI.8	399183.8209	4546553.4780	42.6657
S4_CLI.9	399186.5100	4546556.8526	42.5478
S4_ID.1	399188.1308	4546556.5873	23.7561
S4_ID.2	399184.7857	4546551.8046	23.8001
S4_IH.1	399188.9829	4546556.1902	28.9301
S4_IH.2	399185.4169	4546551.0803	28.8133
S4.1	399189.9035	4546549.9001	18.2008
S4.2	399191.3653	4546553.7430	18.3661
S4.3	399187.2033	4546557.1849	18.4685
S4.4	399184.2952	4546552.5877	18.4424
SL12	399602.7630	4546310.8620	29.4470
SL21	399603.0534	4546297.2347	29.9688
ZZ1	399201.3977	4546532.4590	61.5666
ZZ2	399187.6207	4546540.5791	59.6875
ZZ3	399194.6993	4546555.4414	59.7086
