S25.9	400540.3754	4542568.9304	11.8134
S25.7	400546.2446	4542634.9630	13.5269
S25.5	400546.1729	4542741.5896	15.9678
S25.3	400555.9959	4542850.6566	17.9123
S25.21	400569.4344	4542001.6127	-0.2242
S25.19	400552.2514	4542067.0127	0.5690
S25.17	400547.4315	4542141.1850	1.9812
S25.15	400558.2714	4542266.4743	4.6802
S25.13	400556.1706	4542359.5656	7.1252
S25.11	400552.3973	4542470.5428	9.2708
K1	400557.2350	4542969.5085	17.1122
E7	400555.9471	4542956.1454	17.8574
E5	400551.6975	4542861.4808	17.1291
E3	400554.1920	4542916.3836	17.2584
D9	400545.6729	4542610.5243	13.3905
D7	400543.7450	4542695.3218	15.3149
D5	400549.3532	4542699.5157	15.3856
D37	400560.6087	4542029.7726	0.3560
D35	400562.2947	4542044.7908	0.7207
D33	400547.8809	4542099.9891	1.5031
D31	400552.8657	4542108.2747	1.9955
D3	400548.1869	4542792.0087	17.3201
D29	400550.5835	4542215.3221	4.1375
D27	400556.5525	4542226.4499	4.3867
D25	400555.8438	4542326.0366	6.6709
D23	400560.8528	4542311.4963	6.6548
D21	400554.6565	4542390.6235	8.1987
D17	400557.4209	4542424.6251	9.1337
D15	400542.1545	4542526.8399	11.3496
D11	400540.1393	4542606.6606	13.1970
D1	400553.8846	4542798.5915	17.5870
