C85.1	400942.9840	4541069.1770	-1.7434
M24	400361.6223	4544772.0670	-0.2036
M18	400350.1642	4544865.3874	0.2015
S28.49	400953.1920	4541033.6205	-2.5119
S28.2	402248.4105	4539995.5009	-15.8362
S27.1	400936.4930	4541121.0740	-2.3250
S26.18	400931.4962	4541280.5149	-2.4226
S26.16	400924.0697	4541373.5318	-2.0878
S26.14	400906.0703	4541455.0088	-1.9236
KOR3	400940.2831	4541211.8962	-2.4163
KOR2	400952.6691	4541119.8805	-4.2501
KOR1	400946.8729	4541077.5616	-4.0455
K38	400937.3187	4541274.9127	-2.2679
K36	400950.3010	4541181.0892	-3.0729
K30	400940.0475	4541259.6489	-2.3719
K28	400930.3684	4541327.3250	-2.2591
K26	400924.9770	4541327.6634	-1.8860
K24	400918.3691	4541409.1051	-1.9514
K22	400913.3434	4541406.8771	-1.4855
GN9	401162.8169	4540450.8706	-10.3530
GN8	401119.4313	4540472.6803	-9.9657
GN7	401037.7938	4540545.7841	-9.6972
GN6	400997.0690	4540616.3168	-9.2696
GN5	400979.3052	4540677.1909	-9.0032
GN4	400979.0256	4540734.5581	-7.9027
GN3	400980.0343	4540835.9424	-5.3771
GN22	402211.7103	4540143.2820	-15.8382
GN21	402197.9937	4540212.7059	-15.6414
GN20	402152.3522	4540298.3642	-15.1138
GN2	400979.4303	4540927.4050	-3.2495
GN19	402108.7405	4540345.4912	-14.9601
GN18	402027.4478	4540397.6621	-14.4953
GN17	401950.9117	4540420.7271	-14.1266
GN16	401887.5558	4540426.4786	-13.7800
GN15	401731.2900	4540424.5760	-13.0897
GN14	401620.4721	4540431.2953	-12.2930
GN13	401522.7020	4540428.2128	-12.1540
GN12	401401.1443	4540434.6500	-11.1640
GN11	401262.8658	4540428.9520	-10.8441
GN10	401207.5269	4540436.6540	-10.6160
GN1	400968.0314	4541035.9534	-2.3116
C98	400958.9575	4541058.1767	-2.4496
C96	400962.1501	4541041.5412	-2.0727
C91	400944.5292	4541100.9003	-2.8153
C89	400938.3638	4541104.8842	-2.5775
C87	400950.6349	4541064.5079	-2.1117
C85	400942.9917	4541069.1640	-1.7475
C80	402175.6955	4540252.1557	-16.2168
C8	400975.4299	4540875.5529	-4.7268
C78	402177.8138	4540258.7437	-15.7167
C76	402128.8121	4540319.0188	-15.7283
C74	402130.0261	4540325.0776	-15.3416
C72	402072.2001	4540367.5187	-15.3679
C70	402068.5851	4540375.7992	-14.9183
C68	401990.0636	4540406.5227	-14.8404
C66	401985.7387	4540413.0061	-14.4573
C64	401921.9016	4540419.4659	-14.4082
C62	401915.9738	4540424.9163	-14.3722
C60	401815.5117	4540423.0539	-13.9269
C6	400980.5740	4540878.4405	-4.7716
C58	401804.8615	4540428.1297	-13.8508
C56	401682.9314	4540425.3199	-13.2768
C54	401673.8970	4540430.4068	-13.1561
C52	401566.4684	4540427.3008	-12.5728
C50	401559.8816	4540432.3396	-12.6351
C48	401455.2591	4540429.2749	-12.1029
C46	401444.3994	4540434.3963	-12.0471
C44	401343.9364	4540429.0934	-11.6744
C42	401337.6101	4540433.8833	-11.5320
C40	401235.6915	4540431.2103	-10.8068
C4	400970.2196	4540978.4368	-2.5889
C38	401232.1946	4540436.7478	-11.1273
C36	401184.7460	4540442.7099	-10.5300
C34	401185.2243	4540447.8192	-10.8126
C32	401143.9587	4540459.0758	-10.3592
C30	401142.8516	4540465.2310	-10.5312
C28	401074.9402	4540505.5073	-9.9129
C26	401074.5459	4540512.6054	-10.1709
C24	401016.4852	4540576.6793	-9.4331
C22	401020.6771	4540579.5284	-9.6476
C20	400987.5157	4540642.2810	-9.1038
C2	400975.2466	4540980.4595	-2.5927
C18	400991.9357	4540644.7308	-9.4709
C16	400975.1054	4540708.4010	-8.6526
C14	400980.0576	4540708.1246	-8.8965
C12	400974.5671	4540791.3074	-6.8739
C104	400949.8451	4541138.1554	-2.1830
C102	400959.1823	4541110.1877	-2.5074
C100	400949.3935	4541108.0490	-2.5088
C10	400979.7244	4540796.0518	-6.7661
