E61	400598.7436	4543132.4370	14.6776
S26.8	400726.1761	4541694.9939	-1.0150
S26.6	400689.9666	4541755.9607	-0.6921
S26.4	400647.4066	4541878.0371	-0.3592
S26.2	400642.3211	4541910.3257	-0.4494
S26.18	400931.4962	4541280.5149	-2.4226
S26.16	400924.0697	4541373.5318	-2.0878
S26.14	400906.0729	4541455.0085	-1.9246
S26.12	400863.4680	4541538.2525	-1.4440
S26.10	400794.0717	4541614.6861	-1.2762
S25.8	400572.1270	4542575.2849	12.0204
S25.6	400579.3554	4542659.4437	14.1496
S25.4	400577.7451	4542735.6862	16.3695
S25.20	400612.4390	4542001.2342	-0.3386
S25.2	400587.5146	4542842.4030	17.3163
S25.18	400593.2281	4542047.1670	-0.1369
S25.16.1	400580.3686	4542123.1363	2.2446
S25.16	400586.2338	4542182.5187	3.1983
S25.14	400590.6478	4542270.1698	5.0142
S25.12	400587.8125	4542373.3608	7.2833
S25.10	400584.7004	4542470.7889	9.7229
S24.22	400590.8760	4542907.9453	17.3403
S24.20	400598.3766	4543102.5905	15.6863
S24.18	400593.0256	4543195.5881	13.2697
KOR3	400940.2831	4541211.8964	-2.4184
K8	400706.5248	4541733.9159	-0.6377
K60	400614.7858	4541996.1010	0.6298
K6	400701.7557	4541731.6145	-0.0966
K58	400625.9831	4541945.0431	-0.9502
K56	400632.2562	4541942.3018	0.2831
K54	400648.6273	4541892.0127	-0.0986
K52	400646.2114	4541880.9983	1.2415
K50	400646.6291	4541881.6091	-0.8894
K4	400673.4902	4541813.8489	-0.3060
K38	400937.3187	4541274.9127	-2.2679
K30	400940.0476	4541259.6488	-2.3719
K28	400930.3683	4541327.3249	-2.2591
K26	400924.9769	4541327.6635	-1.8860
K24	400918.3692	4541409.0984	-1.9514
K22	400913.3453	4541406.8728	-1.4856
K20	400890.5005	4541493.5283	-1.6174
K2	400666.4665	4541817.9344	0.3147
K18	400884.3802	4541493.8359	-1.1219
K16	400826.6162	4541585.0061	-0.9615
K14	400820.3599	4541583.9723	-0.8483
K12	400767.3736	4541652.8756	-0.8772
K10	400758.2646	4541655.1335	-0.4579
K1	400592.1256	4542993.2140	15.4967
E59	400598.1348	4543082.8305	15.8788
E58	400592.5277	4543068.3576	16.3013
E57	400595.4330	4543013.6073	17.0375
E56	400590.3237	4543015.6896	17.0774
E55	400593.4968	4542964.3538	17.0208
E54	400588.5444	4542964.2484	16.6899
E53	400592.4168	4542937.8310	17.2127
D8	400582.4135	4542839.5347	17.1905
D68	400605.3124	4542023.7005	-0.5779
D66	400600.1592	4542023.0509	-0.2184
D64	400587.5526	4542068.6083	0.2949
D62	400592.1329	4542072.1294	0.5052
D60	400587.2547	4542100.9818	0.9067
D6	400586.5503	4542819.2727	16.8015
D58	400585.1443	4542146.1615	2.2035
D56	400579.9855	4542158.0415	2.9934
D54	400585.3988	4542165.2714	2.0522
D52	400582.4318	4542209.7149	4.3754
D50	400589.1834	4542241.2253	3.8312
D48	400584.0141	4542238.8133	4.2557
D46	400591.8632	4542293.9411	5.0885
D44	400588.0963	4542340.1216	6.5695
D42	400593.2196	4542337.8657	6.2580
D40	400591.4951	4542398.1211	7.7735
D4	400589.1490	4542866.5835	17.0770
D38	400586.1908	4542399.8420	7.9623
D36	400588.4550	4542434.8134	8.6167
D34	400576.7856	4542498.3575	10.1794
D32	400573.1632	4542541.8970	11.2414
D30	400581.7980	4542499.3633	9.9256
D28	400571.8040	4542596.6655	13.2855
D26	400577.0791	4542596.2229	12.4149
D22	400578.1473	4542634.0630	12.8787
D20	400580.3182	4542680.1581	14.1726
D2	400584.3034	4542869.1003	16.6102
D18	400576.5770	4542712.8915	15.7995
D16	400581.8003	4542713.6649	14.8629
D14	400578.6613	4542757.0398	16.2012
D12	400584.1775	4542764.3095	16.2830
D10	400581.6710	4542822.9722	17.0732
