T16	400008.9638	4546060.1736	3.3265
T20	400058.0781	4546032.6668	3.6413
T24	400112.2522	4545993.4616	4.3559
T26	400155.3262	4545965.8289	3.8335
T22	400116.3911	4545996.8760	3.5541
T28	400204.0519	4545909.1477	3.5808
T30	400199.9969	4545905.7018	4.1644
T34	400248.1314	4545817.4081	3.1038
T32	400237.6963	4545846.4544	3.0093
9665144	400329.3412	4545056.8274	1.1848
TM3	400298.8620	4545172.6970	0.3050
TM2	400297.7320	4545207.2990	2.3240
TM1	400293.8130	4545206.7290	2.2860
T99	400298.2920	4545165.1670	2.5250
T95	400295.7990	4545140.0180	2.3140
T94	400303.3760	4545199.0520	2.6320
T92	400301.4110	4545165.4080	2.4310
T91	400292.9600	4545109.9800	1.8650
T88	400308.7420	4545141.1340	2.4380
T86	400317.3510	4545112.5710	2.0740
T84	400323.8290	4545135.2250	1.2650
T82	400317.2520	4545141.9710	2.3370
T80	400311.5960	4545198.3020	2.5680
T78	400299.8520	4545230.7850	2.6940
T76	400305.1080	4545231.6090	2.6660
T74	400308.3220	4545230.7910	2.5960
T72	400314.5020	4545231.3250	2.4390
T70	400302.7600	4545260.9010	2.7190
T68	400308.5830	4545288.3780	2.1410
T66	400305.8970	4545317.0760	2.4980
T64	400297.7160	4545348.1820	1.4900
T62	400302.6740	4545348.5490	1.9110
T60	400294.3730	4545382.0570	1.6620
T58	400289.6290	4545430.1740	1.6240
T56	400287.4080	4545446.9430	2.6160
T54	400293.5190	4545439.5480	2.8490
T52	400286.6930	4545506.2180	2.1210
T50	400278.2250	4545539.9730	3.1720
T48	400283.2570	4545541.2160	2.2380
T46	400270.8900	4545614.4830	3.3710
T44	400276.2820	4545612.2470	2.4320
T42	400272.0530	4545655.2700	2.5200
T40	400265.9370	4545716.7570	2.5600
T38.1	400255.4380	4545760.4570	3.8040
T38	400261.9550	4545751.6310	2.8810
T36	400244.8150	4545810.2920	3.8550
T18	400008.8190	4546054.4520	4.3150
T14	399928.6970	4546105.2600	3.0210
T12	399907.0420	4546111.7910	4.0830
T10	399910.2550	4546115.9290	3.2590
S24.2	400329.4060	4545074.8270	1.6810
S23.98	400327.0620	4545100.0250	1.3050
S23.96	400319.6510	4545177.3140	1.8900
S23.95	400267.7050	4545279.6040	2.2200
S23.94	400310.1420	4545271.0390	2.0500
S23.92	400304.1970	4545331.5590	2.2760
S23.90	400297.5160	4545399.7090	2.2970
S23.88	400290.5500	4545467.4900	2.6140
S23.86	400275.2840	4545573.0990	2.7450
S23.84	400269.8330	4545678.1010	3.2270
S23.82	400251.9150	4545783.1000	3.2210
S23.80	400232.4620	4545858.6540	3.7320
S23.78	400172.0030	4545948.7710	3.6330
S23.76	400085.6410	4546016.4910	3.9900
S23.74	399974.8770	4546073.9290	3.7300
S23.72	399866.8090	4546136.2790	3.4650
MP9	400356.6290	4544804.7050	0.2360
MP11	400336.9790	4544997.1310	1.0850
MP10	400341.6120	4544902.5510	0.7900
M8	400340.9500	4544958.9690	0.8060
M6	400335.4460	4545015.1630	1.1900
M4	400325.8030	4545059.0640	1.9740
M2	400330.8600	4545060.1680	1.1560
M16	400354.8120	4544819.3180	-0.2300
M14	400344.9840	4544864.7850	1.1870
M12	400350.1630	4544865.3910	0.1990
M10	400345.6770	4544911.5180	0.6240
L24.2	400288.7140	4545069.9300	1.6210
