K3	400924.9685	4541206.0693	-2.4875
C96.1	400962.1501	4541041.5412	-2.0727
C102.1	400959.1823	4541110.1877	-2.5074
C100.1	400949.3935	4541108.0490	-2.5088
Y29	402272.6053	4539748.1781	-15.0546
Y25	402245.0054	4539834.1732	-15.3269
5566555	400919.6808	4541251.2832	-2.6831
Y3	402191.5568	4540083.3376	-15.8870
Y1	402196.5996	4540085.8271	-15.3779
S28.9	402153.7039	4540236.3436	-15.6842
S28.7	402190.3060	4540113.8037	-16.0351
S28.5	402195.0426	4540066.6541	-15.9949
S28.49	400953.1810	4541033.6339	-2.5081
S28.47	400963.4483	4540942.6096	-3.4249
S28.45	400960.4936	4540857.2839	-5.1254
S28.43	400964.0039	4540753.1780	-7.8169
S28.41	400961.7692	4540692.8823	-8.5188
S28.39	400982.3400	4540612.2008	-8.9015
S28.37	401021.2454	4540542.2549	-9.3666
S28.35	401100.9481	4540466.1152	-9.7854
S28.33	401170.1416	4540431.3643	-10.0909
S28.31	401232.3240	4540416.0500	-10.5627
S28.29	401356.5391	4540415.7424	-11.3634
S28.27	401485.6233	4540408.7945	-11.7161
S28.25	401547.2609	4540412.4381	-12.5534
S28.23	401638.2744	4540406.1807	-12.3087
S28.21	401746.8834	4540409.0949	-13.3120
S28.19	401838.4897	4540407.5304	-13.6931
S28.17	401906.0811	4540404.8017	-13.9952
S28.15	401995.4451	4540383.5978	-14.4328
S28.13	402076.8585	4540334.5614	-15.0114
S28.11	402129.0183	4540277.9240	-15.3773
S27.5	400905.6049	4541384.8299	-2.0637
S27.3	400916.2923	4541280.1454	-2.1749
S27.1	400936.4878	4541121.0911	-2.3197
KOR2	400952.6653	4541119.8970	-4.2470
KOR1	400946.8661	4541077.5764	-4.0421
K9	400909.4439	4541330.8383	-1.9218
K7	400922.7918	4541270.7360	-1.8541
K5	400928.9636	4541218.6762	-3.2486
K11	400914.9993	4541330.0896	-1.7137
GN1	400968.0207	4541035.9653	-2.3090
C98	400958.9467	4541058.1936	-2.4465
C96	400962.1400	4541041.5533	-2.0706
C91	400944.5205	4541100.9148	-2.8129
C9	402102.3074	4540303.0767	-14.6265
C89	400938.3600	4541104.9012	-2.5749
C87	400950.6208	4541064.5337	-2.1102
C85	400942.9840	4541069.1770	-1.7434
C83	400958.5538	4540995.1141	-1.9162
C81	400954.1337	4540986.9767	-2.0504
C79	400965.6107	4540904.8337	-3.4883
C77	400960.3553	4540895.7393	-3.6645
C75	400965.0270	4540808.6782	-5.7832
C73	400959.4817	4540798.4692	-6.0672
C71	400964.5689	4540726.5936	-7.5935
C7	402145.5829	4540252.3372	-15.3878
C69	400959.2965	4540721.8257	-7.7091
C67	400974.9996	4540650.4186	-8.5152
C65	400970.3020	4540647.2213	-8.4347
C63	401002.7844	4540580.7228	-8.8200
C61	401000.8766	4540573.1383	-8.7830
C59	401061.9810	4540503.6813	-9.6438
C57	401054.1237	4540503.8549	-9.2239
C55	401132.3356	4540453.4898	-9.6855
C53	401136.4292	4540445.3579	-9.6482
C51	401200.5140	4540427.5159	-9.9790
C5	402141.5192	4540248.8696	-15.4537
C49	401201.7710	4540421.6229	-10.1171
C47	401290.1765	4540417.2884	-10.4909
C45	401290.1770	4540411.8729	-10.5412
C43	401427.3441	4540414.9084	-11.1031
C41	401422.4154	4540409.5373	-11.1438
C39	401519.9559	4540413.2957	-11.9010
C37	401517.0004	4540407.9536	-11.6162
C35	401601.3651	4540411.9451	-12.1687
C33	401602.4060	4540406.4926	-12.0412
C31	401697.5889	4540410.2859	-12.6250
C3	402170.7845	4540175.9446	-15.7016
C29	401699.0328	4540404.8769	-12.6135
C27	401799.5842	4540408.5066	-13.2662
C25	401799.1731	4540403.1412	-13.1084
C23	401869.6824	4540407.1867	-13.5858
C21	401869.6194	4540401.8289	-13.4429
C19	401951.2347	4540397.9808	-13.8177
C17	401951.4946	4540392.3306	-13.8618
C15	402040.9901	4540360.8799	-14.6012
C13	402038.5504	4540356.1215	-14.5785
C11	402106.1858	4540306.7623	-14.9067
C1	402175.5647	4540178.5243	-15.7251
